state,district,market,commodity,variety,min_price,modal_price
Uttar Pradesh,Chitrakut,Karvi,Pumpkin,Pumpkin,1145,1200.0
Uttar Pradesh,Chitrakut,Karvi,Raddish,Raddish,1030,1080.0
Uttar Pradesh,Chitrakut,Karvi,Rice,III,2260,2350.0
Uttar Pradesh,Chitrakut,Karvi,Tomato,Tomato,1885,1960.0
Uttar Pradesh,Chitrakut,Karvi,Wheat,Dara,1820,1840.0
Uttar Pradesh,Chitrakut,Other,Barley (Jau),Dara,1600,1625.0
Uttar Pradesh,Chitrakut,Other,Bengal Gram(Gram)(Whole),Desi (Whole),3900,3925.0
Uttar Pradesh,Chitrakut,Other,Mustard,Lohi Black,3400,3415.0
Uttar Pradesh,Chitrakut,Other,Wheat,Dara,1800,1825.0
Uttar Pradesh,Deoria,Other,Barley (Jau),Dara,1780,1790.0
Uttar Pradesh,Deoria,Other,Garlic,Garlic,4990,5000.0
Uttar Pradesh,Deoria,Other,Ginger(Green),Green Ginger,6890,6900.0
Uttar Pradesh,Deoria,Other,Green Chilli,Green Chilly,3240,3250.0
Uttar Pradesh,Deoria,Other,Gur(Jaggery),Red,3120,3130.0
Uttar Pradesh,Deoria,Other,Mustard,Mustard,4230,4240.0
Uttar Pradesh,Deoria,Other,Onion,Red,1540,1550.0
Uttar Pradesh,Deoria,Other,Potato,Potato,940,950.0
Uttar Pradesh,Deoria,Other,Rice,III,2370,2380.0
Uttar Pradesh,Deoria,Other,Tomato,Tomato,1940,1950.0
Uttar Pradesh,Deoria,Other,Wheat,Dara,1790,1800.0
Uttar Pradesh,Deoria,Devariya,Apple,Apple,8225,8232.0
Uttar Pradesh,Deoria,Devariya,Arhar Dal(Tur Dal),Arhar Dal(Tur),7850,7875.0
Uttar Pradesh,Deoria,Devariya,Banana - Green,Banana - Green,1475,1685.0
Uttar Pradesh,Deoria,Devariya,Bengal Gram(Gram)(Whole),Desi (Whole),5700,5720.0
Uttar Pradesh,Deoria,Devariya,Bhindi(Ladies Finger),Bhindi,1600,1605.0
Uttar Pradesh,Deoria,Devariya,Bitter gourd,Bitter Gourd,1340,1360.0
Uttar Pradesh,Deoria,Devariya,Brinjal,Brinjal,1615,1625.0
Uttar Pradesh,Deoria,Devariya,Cucumbar(Kheera),Cucumbar,1400,1415.0
Uttar Pradesh,Deoria,Devariya,Garlic,Garlic,5200,5220.0
Uttar Pradesh,Deoria,Devariya,Ginger(Green),Green Ginger,7790,7800.0
Uttar Pradesh,Deoria,Devariya,Green Chilli,Green Chilly,3485,3500.0
Uttar Pradesh,Deoria,Devariya,Gur(Jaggery),Red,3020,3030.0
Uttar Pradesh,Deoria,Devariya,Jack Fruit,Jack Fruit,1100,1110.0
Uttar Pradesh,Deoria,Devariya,Lemon,Lemon,4545,4555.0
Uttar Pradesh,Deoria,Devariya,Mango,Dusheri,2990,3000.0
Uttar Pradesh,Deoria,Devariya,Mousambi(Sweet Lime),Mousambi,3200,3210.0
Uttar Pradesh,Deoria,Devariya,Mustard,Lohi Black,4220,4230.0
Uttar Pradesh,Deoria,Devariya,Onion,Red,1520,1525.0
Uttar Pradesh,Deoria,Devariya,Peas(Dry),Peas(Dry),4760,4765.0
Uttar Pradesh,Deoria,Devariya,Pointed gourd (Parval),Pointed gourd (Parval),2400,2415.0
Uttar Pradesh,Deoria,Devariya,Pomegranate,Pomogranate,5900,6000.0
Uttar Pradesh,Deoria,Devariya,Potato,Potato,950,960.0
Uttar Pradesh,Deoria,Devariya,Rice,III,2420,2430.0
Uttar Pradesh,Deoria,Devariya,Tomato,Tomato,1950,1960.0
Uttar Pradesh,Deoria,Devariya,Wheat,Dara,1840,1845.0
Uttar Pradesh,Etah,Other,Banana - Green,Banana - Green,1200,1300.0
Uttar Pradesh,Etah,Other,Brinjal,Round/Long,800,900.0
Uttar Pradesh,Etah,Other,Cauliflower,Cauliflower,1600,1700.0
Uttar Pradesh,Etah,Other,Colacasia,Colacasia,1400,1500.0
Uttar Pradesh,Etah,Other,Cucumbar(Kheera),Cucumbar,1400,1500.0
Uttar Pradesh,Etah,Other,Garlic,Desi,3200,3300.0
Uttar Pradesh,Etah,Other,Ginger(Green),Green Ginger,6800,6900.0
Uttar Pradesh,Etah,Other,Green Chilli,Green Chilly,1400,1500.0
Uttar Pradesh,Etah,Other,Maize,Hybrid,1800,1850.0
Uttar Pradesh,Etah,Other,Mustard,Sarson(Black),3200,3300.0
Uttar Pradesh,Etah,Other,Pumpkin,Pumpkin,600,700.0
Uttar Pradesh,Etah,Other,Tomato,Deshi,1600,1700.0
Uttar Pradesh,Etah,Other,Wheat,Dara,1820,1830.0
Uttar Pradesh,Etah,Awagarh,Bajra(Pearl Millet/Cumbu),Hybrid,1750,1800.0
Uttar Pradesh,Etah,Awagarh,Banana - Green,Banana - Green,1100,1200.0
Uttar Pradesh,Etah,Awagarh,Bhindi(Ladies Finger),Bhindi,900,1000.0
Uttar Pradesh,Etah,Awagarh,Bottle gourd,Bottle Gourd,600,700.0
Uttar Pradesh,Etah,Awagarh,Brinjal,Round/Long,1000,1100.0
Uttar Pradesh,Etah,Awagarh,Cabbage,Cabbage,900,1000.0
Uttar Pradesh,Etah,Awagarh,Cauliflower,Cauliflower,2100,2200.0
Uttar Pradesh,Etah,Awagarh,Colacasia,Colacasia,1500,1600.0
Uttar Pradesh,Etah,Awagarh,Garlic,Garlic,2800,2900.0
Uttar Pradesh,Etah,Awagarh,Green Chilli,Green Chilly,2100,2200.0
Uttar Pradesh,Etah,Awagarh,Maize,Hybrid/Local,1750,1800.0
Uttar Pradesh,Etah,Awagarh,Onion,Red,1000,1100.0
Uttar Pradesh,Etah,Awagarh,Potato,Desi,700,800.0
Uttar Pradesh,Etah,Awagarh,Pumpkin,Pumpkin,400,500.0
Uttar Pradesh,Etah,Awagarh,Tomato,Hybrid,2800,2900.0
Uttar Pradesh,Etah,Awagarh,Wheat,Dara,1820,1830.0
Uttar Pradesh,Etah,Etah,Apple,Kasmir/Shimla - II,8000,8100.0
Uttar Pradesh,Etah,Etah,Arhar Dal(Tur Dal),Arhar Dal(Tur),7950,8050.0
Uttar Pradesh,Etah,Etah,Bajra(Pearl Millet/Cumbu),Hybrid,1750,1770.0
Uttar Pradesh,Etah,Etah,Banana,Banana - Ripe,2300,2400.0
Uttar Pradesh,Etah,Etah,Banana - Green,Banana - Green,1550,1650.0
Uttar Pradesh,Etah,Etah,Bengal Gram(Gram)(Whole),Desi (Whole),4900,4980.0
Uttar Pradesh,Etah,Etah,Bhindi(Ladies Finger),Bhindi,1350,1420.0
Uttar Pradesh,Etah,Etah,Bitter gourd,Bitter Gourd,1750,1820.0
Uttar Pradesh,Etah,Etah,Black Gram Dal (Urd Dal),Black Gram Dal,6600,6680.0
Uttar Pradesh,Etah,Etah,Bottle gourd,Bottle Gourd,750,820.0
Uttar Pradesh,Etah,Etah,Brinjal,Round/Long,1200,1280.0
Uttar Pradesh,Etah,Etah,Cabbage,Cabbage,1150,1260.0
Uttar Pradesh,Etah,Etah,Cauliflower,Cauliflower,2850,2920.0
Uttar Pradesh,Etah,Etah,Colacasia,Colacasia,1550,1680.0
Uttar Pradesh,Etah,Etah,Cucumbar(Kheera),Cucumbar,1400,1480.0
Uttar Pradesh,Etah,Etah,Garlic,Desi,4000,4850.0
Uttar Pradesh,Etah,Etah,Ginger(Green),Green Ginger,8150,8240.0
Uttar Pradesh,Etah,Etah,Green Chilli,Green Chilly,2550,2650.0
Uttar Pradesh,Etah,Etah,Green Gram (Moong)(Whole),Green (Whole),5300,5420.0
Uttar Pradesh,Etah,Etah,Groundnut,Local,4500,4900.0
Uttar Pradesh,Etah,Etah,Gur(Jaggery),Red,3200,3280.0
Uttar Pradesh,Etah,Etah,Jack Fruit,Jack Fruit,1200,1300.0
Uttar Pradesh,Etah,Etah,Lemon,Lemon,4750,4850.0
Uttar Pradesh,Etah,Etah,Maize,Hybrid,1800,1900.0
Uttar Pradesh,Etah,Etah,Mango (Raw-Ripe),Mango - Raw-Ripe,1900,2000.0
Uttar Pradesh,Etah,Etah,Mousambi(Sweet Lime),Mousambi,3500,3600.0
Uttar Pradesh,Etah,Etah,Mustard,Sarson(Black),3400,3450.0
Uttar Pradesh,Etah,Etah,Mustard Oil,Mustard Oil,8550,8620.0
Uttar Pradesh,Etah,Etah,Onion,Red,1200,1320.0
Uttar Pradesh,Etah,Etah,Pomegranate,Pomogranate,4700,4800.0
Uttar Pradesh,Etah,Etah,Potato,Desi,780,840.0
Uttar Pradesh,Etah,Etah,Pumpkin,Pumpkin,650,750.0
Uttar Pradesh,Etah,Etah,Raddish,Raddish,1000,1080.0
Uttar Pradesh,Etah,Etah,Rice,III,2520,2560.0
Uttar Pradesh,Etah,Etah,Sponge gourd,Sponge gourd,950,1050.0
Uttar Pradesh,Etah,Etah,Tomato,Hybrid,2800,2950.0
Uttar Pradesh,Etah,Etah,Wheat,Dara,1850,1870.0
Uttar Pradesh,Etah,Ganjdudwara,Bajra(Pearl Millet/Cumbu),Local,1750,1800.0
Uttar Pradesh,Etah,Ganjdudwara,Banana - Green,Banana - Green,800,900.0
Uttar Pradesh,Etah,Ganjdudwara,Bottle gourd,Bottle Gourd,500,550.0
Uttar Pradesh,Etah,Ganjdudwara,Brinjal,Round/Long,1000,1100.0
Uttar Pradesh,Etah,Ganjdudwara,Colacasia,Colacasia,1300,1380.0
Uttar Pradesh,Etah,Ganjdudwara,Cucumbar(Kheera),Cucumbar,1250,1400.0
Uttar Pradesh,Etah,Ganjdudwara,Garlic,Garlic,3500,3850.0
Uttar Pradesh,Etah,Ganjdudwara,Green Chilli,Green Chilly,2200,2450.0
Uttar Pradesh,Etah,Ganjdudwara,Maize,Hybrid,1870,1920.0
Uttar Pradesh,Etah,Ganjdudwara,Mustard,Lohi Black,3250,3400.0
Uttar Pradesh,Etah,Ganjdudwara,Onion,Red,1100,1200.0
Uttar Pradesh,Etah,Ganjdudwara,Potato,Desi,700,800.0
Uttar Pradesh,Etah,Ganjdudwara,Pumpkin,Pumpkin,600,650.0
Uttar Pradesh,Etah,Ganjdudwara,Sponge gourd,Sponge gourd,1250,1400.0
Uttar Pradesh,Etah,Ganjdudwara,Tomato,Deshi,2200,2500.0
Uttar Pradesh,Etah,Ganjdudwara,Wheat,Dara,1835,1855.0
Uttar Pradesh,Etah,Kasganj,Apple,Kasmir/Shimla - II,8040,8100.0
Uttar Pradesh,Etah,Kasganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),8000,8040.0
Uttar Pradesh,Etah,Kasganj,Bajra(Pearl Millet/Cumbu),Hybrid,1740,1750.0
Uttar Pradesh,Etah,Kasganj,Banana,Banana - Ripe,2200,2240.0
Uttar Pradesh,Etah,Kasganj,Banana - Green,Banana - Green,1550,1600.0
Uttar Pradesh,Etah,Kasganj,Barley (Jau),Dara,1660,1700.0
Uttar Pradesh,Etah,Kasganj,Bengal Gram(Gram)(Whole),Desi (Whole),5040,5120.0
Uttar Pradesh,Etah,Kasganj,Bhindi(Ladies Finger),Bhindi,1200,1250.0
Uttar Pradesh,Etah,Kasganj,Black Gram Dal (Urd Dal),Black Gram Dal,6640,6680.0
Uttar Pradesh,Etah,Kasganj,Bottle gourd,Bottle Gourd,780,810.0
Uttar Pradesh,Etah,Kasganj,Brinjal,Round,1200,1230.0
Uttar Pradesh,Etah,Kasganj,Cabbage,Cabbage,1220,1260.0
Uttar Pradesh,Etah,Kasganj,Cauliflower,Cauliflower,2400,2460.0
Uttar Pradesh,Etah,Kasganj,Cucumbar(Kheera),Cucumbar,1300,1340.0
Uttar Pradesh,Etah,Kasganj,Garlic,Desi,4200,4380.0
Uttar Pradesh,Etah,Kasganj,Ginger(Green),Green Ginger,8130,8240.0
Uttar Pradesh,Etah,Kasganj,Green Chilli,Green Chilly,2640,2680.0
Uttar Pradesh,Etah,Kasganj,Gur(Jaggery),Red,3300,3320.0
Uttar Pradesh,Etah,Kasganj,Lemon,Lemon,4250,4280.0
Uttar Pradesh,Etah,Kasganj,Maize,Hybrid,1650,1860.0
Uttar Pradesh,Etah,Kasganj,Mousambi(Sweet Lime),Mousambi,3650,3710.0
Uttar Pradesh,Etah,Kasganj,Mustard,Sarson(Black),3400,3440.0
Uttar Pradesh,Etah,Kasganj,Mustard Oil,Mustard Oil,8600,8620.0
Uttar Pradesh,Etah,Kasganj,Onion,Red,1540,1580.0
Uttar Pradesh,Etah,Kasganj,Potato,Desi,830,860.0
Uttar Pradesh,Etah,Kasganj,Pumpkin,Pumpkin,700,740.0
Uttar Pradesh,Etah,Kasganj,Raddish,Raddish,1010,1050.0
Uttar Pradesh,Etah,Kasganj,Rice,III,2540,2560.0
Uttar Pradesh,Etah,Kasganj,Tomato,Hybrid,2750,2800.0
Uttar Pradesh,Etah,Kasganj,Wheat,Dara,1850,1870.0
Uttar Pradesh,Etawah,Bharthna,Apple,Delicious,8000,8250.0
Uttar Pradesh,Etawah,Bharthna,Arhar Dal(Tur Dal),Arhar Dal(Tur),8050,8275.0
Uttar Pradesh,Etawah,Bharthna,Banana,Banana - Ripe,2400,2600.0
Uttar Pradesh,Etawah,Bharthna,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5050,5225.0
Uttar Pradesh,Etawah,Bharthna,Bengal Gram(Gram)(Whole),Average (Whole),4625,4725.0
Uttar Pradesh,Etawah,Bharthna,Bhindi(Ladies Finger),Bhindi,1660,1740.0
Uttar Pradesh,Etawah,Bharthna,Black Gram Dal (Urd Dal),Black Gram Dal,8200,8400.0
Uttar Pradesh,Etawah,Bharthna,Bottle gourd,Bottle Gourd,1350,1440.0
Uttar Pradesh,Etawah,Bharthna,Garlic,Garlic,5100,5200.0
Uttar Pradesh,Etawah,Bharthna,Ginger(Green),Green Ginger,8000,8200.0
Uttar Pradesh,Etawah,Bharthna,Green Chilli,Green Chilly,3000,3150.0
Uttar Pradesh,Etawah,Bharthna,Green Gram Dal (Moong Dal),Green Gram Dal,6780,6975.0
Uttar Pradesh,Etawah,Bharthna,Gur(Jaggery),Red,3180,3285.0
Uttar Pradesh,Etawah,Bharthna,Maize,Hybrid,1900,1925.0
Uttar Pradesh,Etawah,Bharthna,Mustard,Lohi Black,3420,3470.0
Uttar Pradesh,Etawah,Bharthna,Mustard Oil,Mustard Oil,8950,9165.0
Uttar Pradesh,Etawah,Bharthna,Onion,Red,1200,1320.0
Uttar Pradesh,Etawah,Bharthna,Potato,Desi,740,825.0
Uttar Pradesh,Etawah,Bharthna,Rice,Coarse,2540,2650.0
Uttar Pradesh,Etawah,Bharthna,Sponge gourd,Sponge gourd,950,1040.0
Uttar Pradesh,Etawah,Bharthna,Tomato,Hybrid,2775,2900.0
Uttar Pradesh,Etawah,Bharthna,Wheat,Dara,1865,1875.0
Uttar Pradesh,Etawah,Etawah,Apple,Delicious,7700,8000.0
Uttar Pradesh,Etawah,Etawah,Arhar Dal(Tur Dal),Arhar Dal(Tur),8050,8350.0
Uttar Pradesh,Etawah,Etawah,Bajra(Pearl Millet/Cumbu),Hybrid,1730,1780.0
Uttar Pradesh,Etawah,Etawah,Banana,Banana - Ripe,2400,2600.0
Uttar Pradesh,Etawah,Etawah,Barley (Jau),Dara,1830,1880.0
Uttar Pradesh,Etawah,Etawah,Bengal Gram(Gram)(Whole),Desi (Whole),4550,4780.0
Uttar Pradesh,Etawah,Etawah,Black Gram (Urd Beans)(Whole),Desi,6300,6500.0
Uttar Pradesh,Etawah,Etawah,Black Gram Dal (Urd Dal),Black Gram Dal,8150,8350.0
Uttar Pradesh,Etawah,Etawah,Bottle gourd,Bottle Gourd,1250,1450.0
Uttar Pradesh,Etawah,Etawah,Brinjal,Brinjal,1450,1650.0
Uttar Pradesh,Etawah,Etawah,Cabbage,Cabbage,1100,1250.0
Uttar Pradesh,Etawah,Etawah,Garlic,Garlic,5000,5350.0
Uttar Pradesh,Etawah,Etawah,Green Chilli,Green Chilly,2700,2900.0
Uttar Pradesh,Etawah,Etawah,Green Gram (Moong)(Whole),Green (Whole),5250,5450.0
Uttar Pradesh,Etawah,Etawah,Green Gram Dal (Moong Dal),Green Gram Dal,6750,6950.0
Uttar Pradesh,Etawah,Etawah,Gur(Jaggery),Red,3150,3350.0
Uttar Pradesh,Etawah,Etawah,Lemon,Lemon,5100,5300.0
Uttar Pradesh,Etawah,Etawah,Maize,Yellow,1900,1950.0
Uttar Pradesh,Etawah,Etawah,Mango,Dusheri,3350,3550.0
Uttar Pradesh,Etawah,Etawah,Mousambi(Sweet Lime),Mousambi,3100,3370.0
Uttar Pradesh,Etawah,Etawah,Mustard,Lohi Black,3400,3525.0
Uttar Pradesh,Etawah,Etawah,Mustard Oil,Mustard Oil,8700,9000.0
Uttar Pradesh,Etawah,Etawah,Onion,Red,1100,1300.0
Uttar Pradesh,Etawah,Etawah,Peas(Dry),Peas(Dry),4550,4760.0
Uttar Pradesh,Etawah,Etawah,Potato,Desi,800,840.0
Uttar Pradesh,Etawah,Etawah,Raddish,Raddish,1350,1550.0
Uttar Pradesh,Etawah,Etawah,Rice,III,2400,2640.0
Uttar Pradesh,Etawah,Etawah,Tomato,Hybrid,2500,2700.0
Uttar Pradesh,Etawah,Etawah,Wheat,Dara,1840,1880.0
Uttar Pradesh,Etawah,Other,Bhindi(Ladies Finger),Bhindi,950,1000.0
Uttar Pradesh,Etawah,Other,Bottle gourd,Bottle Gourd,550,600.0
Uttar Pradesh,Etawah,Other,Brinjal,Brinjal,600,650.0
Uttar Pradesh,Etawah,Other,Cauliflower,Cauliflower,625,675.0
Uttar Pradesh,Etawah,Other,Cucumbar(Kheera),Cucumbar,600,650.0
Uttar Pradesh,Etawah,Other,Green Chilli,Green Chilly,1200,1250.0
Uttar Pradesh,Etawah,Other,Maize,Yellow,1750,1800.0
Uttar Pradesh,Etawah,Other,Onion,Red,900,950.0
Uttar Pradesh,Etawah,Other,Pointed gourd (Parval),Pointed gourd (Parval),1000,1050.0
Uttar Pradesh,Etawah,Other,Potato,Desi,550,600.0
Uttar Pradesh,Etawah,Other,Pumpkin,Pumpkin,500,550.0
Uttar Pradesh,Etawah,Other,Raddish,Raddish,525,575.0
Uttar Pradesh,Etawah,Other,Ridgeguard(Tori),Ridgeguard(Tori),725,775.0
Uttar Pradesh,Etawah,Other,Tomato,Hybrid,925,975.0
Uttar Pradesh,Faizabad,Faizabad,Apple,Kasmir/Shimla - II,9300,9400.0
Uttar Pradesh,Faizabad,Faizabad,Arhar Dal(Tur Dal),Arhar Dal(Tur),8000,8100.0
Uttar Pradesh,Faizabad,Faizabad,Barley (Jau),Dara,1865,1875.0
Uttar Pradesh,Faizabad,Faizabad,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5470,5500.0
Uttar Pradesh,Faizabad,Faizabad,Bengal Gram(Gram)(Whole),Desi (Whole),5000,5025.0
Uttar Pradesh,Faizabad,Faizabad,Bhindi(Ladies Finger),Bhindi,2050,2100.0
Uttar Pradesh,Faizabad,Faizabad,Bitter gourd,Bitter Gourd,2770,2800.0
Uttar Pradesh,Faizabad,Faizabad,Black Gram Dal (Urd Dal),Black Gram Dal,7175,7200.0
Uttar Pradesh,Faizabad,Faizabad,Bottle gourd,Bottle Gourd,1520,1550.0
Uttar Pradesh,Faizabad,Faizabad,Brinjal,Round/Long,2050,2100.0
Uttar Pradesh,Faizabad,Faizabad,Capsicum,Capsicum,3975,4000.0
Uttar Pradesh,Faizabad,Faizabad,Carrot,Carrot,2550,2600.0
Uttar Pradesh,Faizabad,Faizabad,Colacasia,Colacasia,2520,2550.0
Uttar Pradesh,Faizabad,Faizabad,Cowpea(Veg),Cowpea (Veg),3425,3500.0
Uttar Pradesh,Faizabad,Faizabad,Ginger(Green),Green Ginger,8900,9000.0
Uttar Pradesh,Faizabad,Faizabad,Green Chilli,Green Chilly,4100,4200.0
Uttar Pradesh,Faizabad,Faizabad,Gur(Jaggery),Yellow,3600,3625.0
Uttar Pradesh,Faizabad,Faizabad,Jack Fruit,Jack Fruit,900,1000.0
Uttar Pradesh,Faizabad,Faizabad,Lemon,Lemon,5550,5600.0
Uttar Pradesh,Faizabad,Faizabad,Lentil (Masur)(Whole),Masoor Gola,5210,5225.0
Uttar Pradesh,Faizabad,Faizabad,Maize,Yellow,1875,1885.0
Uttar Pradesh,Faizabad,Faizabad,Mango,Dusheri,3600,3750.0
Uttar Pradesh,Faizabad,Faizabad,Mousambi(Sweet Lime),Mousambi,3100,3200.0
Uttar Pradesh,Faizabad,Faizabad,Mustard,Sarson(Black),3910,3925.0
Uttar Pradesh,Faizabad,Faizabad,Onion,Red,1450,1500.0
Uttar Pradesh,Faizabad,Faizabad,Paddy(Dhan)(Common),Common,1640,1660.0
Uttar Pradesh,Faizabad,Faizabad,Pointed gourd (Parval),Pointed gourd (Parval),3870,3900.0
Uttar Pradesh,Faizabad,Faizabad,Pomegranate,Pomogranate,5300,5400.0
Uttar Pradesh,Faizabad,Faizabad,Potato,Desi,780,820.0
Uttar Pradesh,Faizabad,Faizabad,Potato,Red,900,950.0
Uttar Pradesh,Faizabad,Faizabad,Pumpkin,Pumpkin,1430,1450.0
Uttar Pradesh,Faizabad,Faizabad,Raddish,Raddish,1785,1800.0
Uttar Pradesh,Faizabad,Faizabad,Rice,III,2400,2420.0
Uttar Pradesh,Faizabad,Faizabad,Ridgeguard(Tori),Ridgeguard(Tori),1770,1800.0
Uttar Pradesh,Faizabad,Faizabad,Tomato,Hybrid,3500,3600.0
Uttar Pradesh,Faizabad,Faizabad,Wheat,Dara,1800,1830.0
Uttar Pradesh,Faizabad,Faizabad,White Peas,White Peas,5150,5175.0
Uttar Pradesh,Farukhabad,Farukhabad,Banana,Banana - Ripe,2100,2200.0
Uttar Pradesh,Farukhabad,Farukhabad,Banana - Green,Banana - Green,1200,1300.0
Uttar Pradesh,Farukhabad,Farukhabad,Bhindi(Ladies Finger),Bhindi,1400,1500.0
Uttar Pradesh,Farukhabad,Farukhabad,Bitter gourd,Bitter Gourd,1300,1400.0
Uttar Pradesh,Farukhabad,Farukhabad,Bottle gourd,Bottle Gourd,600,650.0
Uttar Pradesh,Farukhabad,Farukhabad,Brinjal,Round,1100,1200.0
Uttar Pradesh,Farukhabad,Farukhabad,Colacasia,Colacasia,1200,1300.0
Uttar Pradesh,Farukhabad,Farukhabad,Garlic,Garlic,3600,4400.0
Uttar Pradesh,Farukhabad,Farukhabad,Ginger(Green),Green Ginger,8100,8300.0
Uttar Pradesh,Farukhabad,Farukhabad,Green Chilli,Green Chilly,3000,3100.0
Uttar Pradesh,Farukhabad,Farukhabad,Groundnut,Hybrid,4000,4500.0
Uttar Pradesh,Farukhabad,Farukhabad,Gur(Jaggery),Red,2950,3000.0
Uttar Pradesh,Farukhabad,Farukhabad,Jack Fruit,Jack Fruit,800,900.0
Uttar Pradesh,Farukhabad,Farukhabad,Lemon,Lemon,3900,4000.0
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,1880,1900.0
Uttar Pradesh,Farukhabad,Farukhabad,Mousambi(Sweet Lime),Mousambi,3000,3100.0
Uttar Pradesh,Farukhabad,Farukhabad,Mustard Oil,Mustard Oil,8850,8900.0
Uttar Pradesh,Farukhabad,Farukhabad,Onion,Red,1250,1350.0
Uttar Pradesh,Farukhabad,Farukhabad,Pointed gourd (Parval),Pointed gourd (Parval),2000,2150.0
Uttar Pradesh,Farukhabad,Farukhabad,Pomegranate,Pomogranate,5500,5700.0
Uttar Pradesh,Farukhabad,Farukhabad,Potato,Local,500,685.0
Uttar Pradesh,Farukhabad,Farukhabad,Pumpkin,Pumpkin,700,780.0
Uttar Pradesh,Farukhabad,Farukhabad,Raddish,Raddish,1000,1100.0
Uttar Pradesh,Farukhabad,Farukhabad,Rice,III,2600,2650.0
Uttar Pradesh,Farukhabad,Farukhabad,Spinach,Spinach,1200,1300.0
Uttar Pradesh,Farukhabad,Farukhabad,Sponge gourd,Sponge gourd,650,700.0
Uttar Pradesh,Farukhabad,Farukhabad,Tomato,Hybrid,2900,2950.0
Uttar Pradesh,Farukhabad,Farukhabad,Wheat,Dara,1850,1860.0
Uttar Pradesh,Farukhabad,Other,Maize,Yellow,1800,1850.0
Uttar Pradesh,Farukhabad,Other,Potato,Desi,400,450.0
Uttar Pradesh,Farukhabad,Other,Maize,Yellow,1700,1740.0
Uttar Pradesh,Farukhabad,Other,Potato,Potato,300,305.0
Uttar Pradesh,Fatehpur,Bindki,Apple,Kasmir/Shimla - II,8870,8920.0
Uttar Pradesh,Fatehpur,Bindki,Arhar Dal(Tur Dal),Arhar Dal(Tur),8120,8200.0
Uttar Pradesh,Fatehpur,Bindki,Banana,Medium,2200,2260.0
Uttar Pradesh,Fatehpur,Bindki,Bengal Gram(Gram)(Whole),Average (Whole),4879,4900.0
Uttar Pradesh,Fatehpur,Bindki,Bhindi(Ladies Finger),Bhindi,1340,1370.0
Uttar Pradesh,Fatehpur,Bindki,Bitter gourd,Bitter Gourd,1430,1450.0
Uttar Pradesh,Fatehpur,Bindki,Black Gram Dal (Urd Dal),Black Gram Dal,6350,6390.0
Uttar Pradesh,Fatehpur,Bindki,Bottle gourd,Bottle Gourd,820,850.0
Uttar Pradesh,Fatehpur,Bindki,Brinjal,Brinjal,1740,1760.0
Uttar Pradesh,Fatehpur,Bindki,Garlic,Garlic,6230,6270.0
Uttar Pradesh,Fatehpur,Bindki,Ginger(Green),Green Ginger,7650,7680.0
Uttar Pradesh,Fatehpur,Bindki,Green Chilli,Green Chilly,3400,3420.0
Uttar Pradesh,Fatehpur,Bindki,Green Gram Dal (Moong Dal),Green Gram Dal,6650,6690.0
Uttar Pradesh,Fatehpur,Bindki,Gur(Jaggery),Yellow,3430,3500.0
Uttar Pradesh,Fatehpur,Bindki,Masur Dal,Masur Dal,5140,5200.0
Uttar Pradesh,Fatehpur,Bindki,Mousambi(Sweet Lime),Mousambi,3340,3380.0
Uttar Pradesh,Fatehpur,Bindki,Mustard,Sarson(Black),3850,3870.0
Uttar Pradesh,Fatehpur,Bindki,Mustard Oil,Mustard Oil,9040,9070.0
Uttar Pradesh,Fatehpur,Bindki,Onion,Red,1450,1480.0
Uttar Pradesh,Fatehpur,Bindki,Papaya,Papaya,2500,2540.0
Uttar Pradesh,Fatehpur,Bindki,Potato,Potato,850,870.0
Uttar Pradesh,Fatehpur,Bindki,Pumpkin,Pumpkin,1200,1240.0
Uttar Pradesh,Fatehpur,Bindki,Raddish,Raddish,1230,1250.0
Uttar Pradesh,Fatehpur,Bindki,Rice,Common,2340,2370.0
Uttar Pradesh,Fatehpur,Bindki,Tomato,Tomato,3090,3100.0
Uttar Pradesh,Fatehpur,Bindki,Wheat,Dara,1810,1845.0
Uttar Pradesh,Fatehpur,Fatehpur,Apple,Kasmir/Shimla - II,9200,9300.0
Uttar Pradesh,Fatehpur,Fatehpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),8200,8320.0
Uttar Pradesh,Fatehpur,Fatehpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5350,5470.0
Uttar Pradesh,Fatehpur,Fatehpur,Bengal Gram(Gram)(Whole),Desi (Whole),4500,4620.0
Uttar Pradesh,Fatehpur,Fatehpur,Bhindi(Ladies Finger),Bhindi,1650,1750.0
Uttar Pradesh,Fatehpur,Fatehpur,Black Gram Dal (Urd Dal),Black Gram Dal,6300,6410.0
Uttar Pradesh,Fatehpur,Fatehpur,Bottle gourd,Bottle Gourd,600,650.0
Uttar Pradesh,Fatehpur,Fatehpur,Brinjal,Brinjal,1660,1750.0
Uttar Pradesh,Fatehpur,Fatehpur,Colacasia,Colacasia,1750,1880.0
Uttar Pradesh,Fatehpur,Fatehpur,Garlic,Garlic,6200,6380.0
Uttar Pradesh,Fatehpur,Fatehpur,Ginger(Green),Green Ginger,8100,8250.0
